x,y,h,w,c_x,c_y,class
250.88457,-3.1214333,479.89508,186.11623,343,236,4
251.35161,-4.0469027,481.3164,185.64973,344,236,4
250.86588,-2.303524,479.2589,186.48575,344,237,4
253.5772,-2.130704,478.5939,186.78795,346,237,4
253.5892,-3.2976007,481.52618,185.95023,346,237,4
254.7603,-4.2633963,482.4788,184.42473,346,236,4
251.35628,-2.042141,479.59058,186.46095,344,237,4
253.359,-3.406334,482.0826,187.29402,347,237,4
252.75677,-2.9614592,481.38846,186.53638,346,237,4
250.80081,1.4745712,476.13037,187.90836,344,239,4
253.63884,4.64211,471.95172,183.05702,345,240,4
253.21204,4.8593616,472.52435,185.01923,345,241,4
253.1149,4.2148733,472.8808,184.68625,345,240,4
255.20683,9.119725,468.11246,181.03255,345,243,4
254.07259,7.31462,469.80756,181.87285,345,242,4
252.68582,7.116623,471.65247,183.81485,344,242,4
251.55586,6.3496256,471.29086,185.02373,344,241,4
251.78369,6.437602,472.95422,185.06696,344,242,4
252.4119,7.7706385,470.36,185.37863,345,242,4
253.5574,8.370552,471.11002,186.14804,346,243,4
252.83191,5.014186,476.11948,187.4226,346,243,4
256.83682,9.475164,471.6451,184.41739,349,245,4
260.4044,10.76407,470.59515,180.29431,350,246,4
257.63358,8.971338,472.73703,181.59204,348,245,4
258.57617,10.877252,470.57098,177.56604,347,246,4
256.74243,12.502971,469.6227,177.4722,345,247,4
249.11261,8.241191,476.8789,187.1236,342,246,4
246.72534,9.279485,473.2801,190.01898,341,245,4
246.1963,11.429372,469.9281,193.98766,343,246,4
238.72246,14.0429735,466.95148,201.3955,339,247,4
235.78305,13.379087,467.42773,204.87338,338,247,4
229.73355,13.686004,466.77313,216.4736,337,247,4
225.49756,13.652201,464.96344,219.95041,335,246,4
222.53053,14.107718,467.78815,222.03178,333,248,4
218.30301,12.965097,466.9636,226.64175,331,246,4
216.81374,14.449267,465.44595,229.54057,331,247,4
215.25845,14.368715,467.48956,231.26788,330,248,4
217.03952,16.015507,463.0649,233.02597,333,247,4
219.66219,13.754754,464.4344,230.67345,334,245,4
221.0716,14.835534,464.2123,226.58984,334,246,4
221.05316,14.937015,461.48483,226.27893,334,245,4
227.51224,16.100721,461.68546,217.96811,336,246,4
229.98584,14.527388,462.33267,209.41171,334,245,4
234.086,15.344825,461.92664,205.29175,336,246,4
238.4419,16.441597,460.30954,199.57336,338,246,4
241.72546,14.362521,462.3444,195.80542,339,245,4
245.89389,13.34806,464.953,192.181,341,245,4
247.81113,13.911309,464.13202,191.60095,343,245,4
250.4703,12.7737665,465.82495,189.57718,345,245,4
249.37549,10.205684,467.339,189.54651,344,243,4
251.55998,12.48682,467.25748,187.0417,345,246,4
250.92285,12.271314,466.9407,188.73184,345,245,4
251.45561,10.787044,469.14148,187.01399,344,245,4
252.5492,14.137316,464.44473,185.4397,345,246,4
249.46611,11.805682,466.65976,188.94295,343,245,4
248.21846,12.920494,465.64572,189.29543,342,245,4
249.14948,12.027526,466.14246,189.1246,343,245,4
245.81078,11.550407,465.36517,193.2029,342,244,4
242.87782,15.129089,462.50302,196.68181,341,246,4
241.72952,16.275715,462.8831,196.62491,340,247,4
240.62854,15.87882,461.0427,198.78052,340,246,4
233.67679,15.257478,463.4232,205.16705,336,246,4
234.43079,14.743466,462.79037,203.70993,336,246,4
231.8602,17.222242,459.5072,207.95547,335,246,4
230.5028,17.161331,459.84497,208.05417,334,247,4
229.42307,17.559614,459.6828,208.81247,333,247,4
227.97392,19.796877,457.69565,210.91212,333,248,4
229.04724,18.406376,458.86896,209.47577,333,247,4
228.49113,17.593159,459.99658,210.24223,333,247,4
230.71114,17.082739,460.10715,208.67531,335,247,4
231.39299,15.490723,461.784,206.41762,334,246,4
231.40973,16.258663,462.5853,205.32104,334,247,4
232.94151,15.580974,462.0979,204.26973,335,246,4
235.18146,13.766556,464.3518,201.9768,336,245,4
237.13997,13.794708,464.81604,199.35326,336,246,4
239.2998,12.035995,466.99487,196.4177,337,245,4
239.45865,11.424694,465.92383,195.29416,337,244,4
242.3684,11.427627,466.76794,192.50014,338,244,4
242.7734,10.238485,469.34555,191.44357,338,244,4
243.09349,11.669455,466.7089,192.04237,339,245,4
241.67078,11.55447,467.55408,192.72086,338,245,4
241.89822,9.352984,470.30643,191.7203,337,244,4
242.9653,11.710653,467.21494,191.61594,338,245,4
240.61542,9.323559,467.22845,194.4838,337,242,4
237.86343,10.124445,466.80496,196.36646,336,243,4
237.16199,11.711469,464.5664,198.01178,336,243,4
234.25293,11.050272,465.5049,200.60623,334,243,4
237.74167,12.273974,464.0362,197.11386,336,244,4
232.00955,10.777974,465.88846,203.92584,333,243,4
232.84438,10.834923,463.64307,204.15178,334,242,4
232.95198,10.656996,464.499,201.80022,333,242,4
232.54117,12.88147,462.54938,204.26767,334,244,4
231.12503,10.9862995,464.27744,204.54926,333,243,4
231.08295,13.607612,461.1589,205.74841,333,244,4
231.98776,12.437868,462.04147,204.31702,334,243,4
230.64262,12.080526,462.82883,206.5902,333,243,4
233.226,12.5402355,460.10544,201.54182,333,242,4
234.19807,12.966285,460.9929,202.36143,335,243,4
232.60638,11.268296,463.0295,203.40985,334,242,4
234.95773,12.662816,462.86078,200.70404,335,244,4
236.51822,12.916274,460.08792,201.52618,337,242,4
238.81396,14.059782,460.4489,197.87946,337,244,4
239.56253,12.802634,460.202,198.10251,338,242,4
241.3605,14.606824,460.7984,195.58646,339,245,4
241.4206,10.407543,465.63348,194.63776,338,243,4
242.81929,14.323611,460.9446,192.4746,339,244,4
242.78659,14.487147,462.2173,193.57254,339,245,4
241.16881,13.158474,464.40497,196.45967,339,245,4
239.51746,12.593536,465.3455,199.07654,339,245,4
239.54974,14.752035,463.40622,197.31522,338,246,4
233.38458,16.114454,461.15863,204.72974,335,246,4
235.82817,14.424949,462.54074,200.55687,336,245,4
234.72345,15.830669,460.52914,203.62091,336,246,4
230.98116,13.260698,464.2857,206.8112,334,245,4
229.24524,13.432159,463.1788,208.8648,333,245,4
230.41153,13.092456,463.37927,208.76465,334,244,4
228.34381,12.98481,464.2031,210.271,333,245,4
229.62634,12.489266,464.3753,210.06891,334,244,4
229.56937,14.399257,463.10822,209.54608,334,245,4
227.1785,15.080023,462.07855,210.64157,332,246,4
226.58139,16.718258,460.81238,212.26266,332,247,4
226.71878,18.444128,458.0992,211.62918,332,247,4
228.49756,15.621085,460.85806,210.80435,333,246,4
229.53934,17.26759,459.50232,209.64111,334,247,4
227.52226,16.78977,459.94183,211.48973,333,246,4
230.81909,19.14904,457.69672,207.95425,334,247,4
233.88124,18.203987,460.15698,204.89622,336,248,4
235.4178,19.517082,457.68042,203.41628,337,248,4
234.11945,15.683527,462.77,204.18854,336,247,4
234.36577,15.468564,461.74554,204.46657,336,246,4
235.44197,17.511492,460.4008,201.60378,336,247,4
235.49347,12.428613,463.3346,201.7417,336,244,4
235.93234,14.851799,462.04633,200.95084,336,245,4
235.38795,11.868267,465.86844,201.07207,335,244,4
235.7732,14.234748,464.04715,201.53989,336,246,4
236.61223,11.800976,465.9585,199.8072,336,244,4
234.3399,10.948663,467.9593,201.17096,334,244,4
233.52928,10.817142,466.22467,201.86128,334,243,4
233.64444,10.1981735,465.26288,204.21133,335,242,4
232.60297,7.321186,468.77625,204.58514,334,241,4
233.59982,9.151211,466.9903,204.07336,335,242,4
233.10666,8.238087,469.33707,204.12332,335,242,4
233.06995,11.132998,465.7172,204.88226,335,243,4
232.08351,12.821016,464.26935,202.66722,333,244,4
231.69226,10.981607,465.76407,202.80466,333,243,4
233.68376,12.32234,463.43216,200.87337,334,244,4
232.14066,11.8502,465.89835,204.1687,334,244,4
230.18842,12.483945,463.84113,205.75443,333,244,4
231.7816,12.720437,465.32864,204.26057,333,245,4
230.57616,13.39129,463.08078,207.3069,334,244,4
232.15414,12.858682,463.24368,203.33377,333,244,4
231.13644,12.3933935,465.1583,205.44788,333,244,4
233.94955,11.390018,464.85312,202.38681,335,243,4
232.8172,10.474334,467.20956,202.81152,334,244,4
236.09267,10.234423,465.94504,199.81712,336,243,4
234.75786,14.118862,462.89572,201.21184,335,245,4
234.19646,12.962537,463.7259,201.83,335,244,4
237.38571,13.441744,464.01608,197.68112,336,245,4
234.30527,14.24293,462.92288,201.11725,334,245,4
234.57364,14.071856,462.05215,202.00671,335,245,4
231.66396,16.417093,459.73328,203.42104,333,246,4
232.40451,16.552177,462.1957,202.23218,333,247,4
232.0453,14.201031,462.99414,203.25688,333,245,4
234.18262,16.08138,461.50937,200.44177,334,246,4
229.899,13.224993,464.97876,203.42534,331,245,4
231.61816,13.6095,463.07343,205.53479,334,245,4
235.30423,16.675816,459.91418,199.78299,335,246,4
233.0151,17.684284,459.41446,201.99768,334,247,4
234.61409,15.763907,462.07388,199.1624,334,246,4
232.95154,15.755868,462.3452,202.54196,334,246,4
233.93948,15.406523,462.57315,200.34363,334,246,4
234.83018,15.961418,461.58698,199.70885,334,246,4
237.10162,12.201405,464.59018,197.04858,335,244,4
232.23941,13.208556,463.63986,202.2027,333,245,4
234.7681,14.579544,462.27722,198.74677,334,245,4
233.22853,13.722053,463.118,200.3666,333,245,4
233.41913,15.825434,461.37845,201.99445,334,246,4
231.43639,12.735257,464.18124,202.74391,332,244,4
237.01797,18.830093,456.90094,198.38745,336,247,4
234.87999,15.605249,461.10574,200.33455,335,246,4
234.22809,17.680622,459.47647,201.45978,334,247,4
232.87262,13.992333,462.42206,202.42233,334,245,4
235.04303,18.248764,457.2467,201.39581,335,246,4
235.18425,18.57768,457.09982,201.29195,335,247,4
236.97867,18.764206,458.06018,198.77048,336,247,4
238.08348,18.94485,458.04123,198.36076,337,247,4
236.318,17.036047,459.60394,201.35345,336,246,4
236.20476,18.032211,458.26373,202.91945,337,247,4
238.52982,18.594446,457.38864,198.94989,338,247,4
236.38669,19.549183,458.36032,200.69998,336,248,4
233.80675,16.85822,458.8403,203.14082,335,246,4
236.23813,16.778912,460.06555,200.33398,336,246,4
234.63104,12.327032,463.99377,202.85059,336,244,4
234.0886,16.513954,459.53098,203.48267,335,246,4
234.55508,16.120634,460.5504,202.8811,335,246,4
234.37772,17.33737,459.51135,203.3143,336,247,4
233.47685,16.130018,460.53632,202.79482,334,246,4
238.58524,20.077085,456.39423,197.8746,337,248,4
236.96274,17.829193,458.91034,200.3215,337,247,4
237.38126,18.279861,457.52167,200.56607,337,247,4
236.2874,17.841984,458.63663,201.42555,337,247,4
235.21286,17.242155,459.44943,202.55453,336,246,4
235.59558,18.722492,457.64487,203.0293,337,247,4
236.65546,19.075327,457.04968,200.86072,337,247,4
236.1423,19.644985,456.61005,201.60611,336,247,4
235.1535,17.094742,460.16534,204.12918,337,247,4
236.17725,19.917141,454.5161,202.58313,337,247,4
236.43723,18.689991,457.60687,200.46439,336,247,4
233.71497,18.919388,457.19727,203.62457,335,247,4
235.22101,21.33419,452.4565,200.42093,335,247,4
234.41837,18.700962,456.2329,203.50278,336,246,4
233.4063,19.929314,455.57846,205.73341,336,247,4
236.29059,18.353605,457.39288,201.99976,337,247,4
234.10275,19.774033,456.08716,204.95084,336,247,4
236.54106,20.512375,454.1974,201.28328,337,247,4
232.45744,19.626846,456.7782,206.02315,335,248,4
237.91605,17.646017,458.54684,200.78262,338,246,4
239.85567,17.445946,458.3937,199.95955,339,246,4
238.7673,17.656933,457.74576,198.55759,338,246,4
236.6655,18.867474,454.70853,202.03635,337,246,4
238.53484,16.939688,457.8563,198.04567,337,245,4
235.91992,19.107056,455.90796,201.5343,336,247,4
237.13257,19.44171,456.33545,200.53339,337,247,4
237.74977,18.480349,456.04694,200.25078,337,246,4
238.00092,17.081467,459.44922,198.85095,337,246,4
239.04688,19.35123,457.1151,198.03458,338,247,4
237.74692,17.111492,458.20593,199.77997,337,246,4
238.11388,16.841784,458.33276,198.5909,337,246,4
237.57652,15.836506,460.1816,198.23875,336,245,4
234.62654,16.968613,458.24512,201.76176,335,246,4
236.90442,16.496128,458.23795,198.07782,335,245,4
234.2171,17.90039,458.63315,201.04193,334,247,4
235.28961,14.105301,461.9737,199.63159,335,245,4
236.56813,16.934023,458.4073,198.99821,336,246,4
234.43729,18.592873,458.6255,200.57712,334,247,4
235.18753,17.242756,459.77365,198.798,334,247,4
236.24657,19.31797,457.30093,198.02748,335,247,4
235.95222,19.986862,455.99347,198.06038,334,247,4
236.02475,18.41822,457.48413,199.71408,335,247,4
236.27765,15.487704,461.4835,198.15045,335,246,4
234.5383,18.100033,458.82812,199.81995,334,247,4
235.82404,19.81234,456.12518,197.50986,334,247,4
233.38136,18.448906,456.36514,202.0095,334,246,4
234.95789,17.73481,458.13956,198.518,334,246,4
235.12727,18.416948,458.59576,199.09477,334,247,4
236.30527,19.08524,456.72916,196.66177,334,247,4
234.75769,18.902235,457.51776,199.52515,334,247,4
235.34018,18.471909,457.9088,198.90994,334,247,4
234.8486,18.117443,458.0303,199.24854,334,247,4
234.1304,18.36824,457.47595,200.83719,334,247,4
234.59964,18.320417,457.73776,197.78848,333,247,4
235.27718,18.047476,458.8569,198.56926,334,247,4
237.56927,18.385992,458.18207,198.6294,336,247,4
242.042,18.648361,457.86963,192.61497,338,247,4
239.564,16.314526,460.8755,196.7037,337,246,4
240.41504,17.559742,459.37387,194.13864,337,247,4
239.58087,18.082653,457.69122,197.55212,338,246,4
240.68071,16.836376,460.17822,195.65236,338,246,4
239.25247,17.133436,458.78525,196.38245,337,246,4
239.50584,15.939503,459.99542,196.56447,337,245,4
238.42674,18.865284,457.99445,197.79366,337,247,4
238.71208,18.901676,457.59683,197.46178,337,247,4
238.43,19.545578,456.72382,198.3536,337,247,4
239.80054,17.83752,458.052,196.83246,338,246,4
239.24522,19.055885,458.28244,197.15681,337,248,4
238.97865,18.72551,457.42023,196.74486,337,247,4
238.34663,19.59024,457.365,197.77473,337,248,4
238.40302,18.7495,457.75748,197.25641,337,247,4
239.8399,19.742746,456.12637,196.84338,338,247,4
240.82431,18.550901,457.21732,196.85712,339,247,4
241.17934,21.069689,455.63876,197.0623,339,248,4
242.29257,21.974987,454.582,195.02438,339,249,4
241.56964,20.75293,455.86707,196.64908,339,248,4
244.1062,25.63126,451.05212,196.31714,342,251,4
242.24652,25.669212,450.15662,196.19662,340,250,4
241.8207,23.342014,452.96487,197.02061,340,249,4
244.69058,22.322544,454.35947,194.62067,342,249,4
242.9291,21.92186,454.2522,195.09657,340,249,4
243.01617,24.888096,451.5902,195.83102,340,250,4
243.19974,21.332445,454.49728,195.73825,341,248,4
244.14261,22.0886,452.86536,195.47195,341,248,4
242.60953,21.903706,454.23505,197.80444,341,249,4
243.84708,24.056782,451.7049,196.52155,342,249,4
241.67438,23.07887,451.57626,198.48389,340,248,4
244.36562,25.058971,449.8891,194.49074,341,250,4
243.17856,23.650604,450.52454,196.01044,341,248,4
243.78162,23.768105,449.96426,196.59494,342,248,4
243.67271,24.817457,449.86807,195.7676,341,249,4
244.03339,23.529125,452.0351,196.2114,342,249,4
243.44467,23.059101,451.41006,195.3826,341,248,4
243.32872,26.814966,450.01614,196.40999,341,251,4
244.08835,24.839817,449.22397,195.63156,341,249,4
244.40239,23.681602,451.3726,195.72707,342,249,4
242.79596,25.699997,448.79242,196.00897,340,250,4
241.81032,26.68552,448.7812,198.16008,340,251,4
244.28128,25.53373,450.03558,194.51584,341,250,4
243.98633,26.617556,449.43277,196.56494,342,251,4
243.57903,26.740894,448.88516,197.08498,342,251,4
243.06725,24.833393,450.98566,197.67311,341,250,4
242.71588,25.114517,449.8673,197.30127,341,250,4
244.58038,25.039688,450.50446,195.1612,342,250,4
243.12146,27.568974,448.41486,196.62448,341,251,4
246.24663,25.985111,450.2206,193.82646,343,251,4
243.46649,25.260944,450.32632,197.90085,342,250,4
243.69571,24.527191,451.43362,196.0492,341,250,4
241.95514,23.479357,452.30438,198.39954,341,249,4
242.83281,22.533318,452.4873,198.18898,341,248,4
242.35359,23.045498,451.31787,197.95067,341,248,4
240.56511,22.513275,453.6517,198.46916,339,249,4
239.3028,21.500488,455.65366,201.25604,339,249,4
241.25323,23.410507,453.2611,199.28314,340,250,4
243.6448,21.41277,454.95285,195.38022,341,248,4
244.27563,22.944473,452.4121,196.42505,342,249,4
239.57965,19.95881,454.30872,200.37152,339,247,4
241.16,20.383072,454.90265,199.82251,341,247,4
242.80534,21.399393,454.02902,196.78175,341,248,4
240.05309,18.954792,456.36108,197.85844,338,247,4
242.6963,21.20985,453.98926,195.97563,340,248,4
241.28143,19.775806,455.6617,198.84338,340,247,4
242.47002,20.585861,452.97992,200.66591,342,247,4
244.75166,20.1086,455.77994,195.50475,342,247,4
241.33932,21.724377,453.68735,199.78409,341,248,4
243.37425,21.013613,454.28128,195.65498,341,248,4
243.54565,19.9821,456.10562,196.32132,341,248,4
244.74144,22.695164,453.47787,195.77538,342,249,4
243.16125,23.110714,453.57834,197.85413,342,249,4
247.2306,22.726793,451.70944,192.33101,343,248,4
245.82004,20.569683,455.73776,195.37201,343,248,4
247.96405,21.553144,454.24606,193.31769,344,248,4
246.16006,20.890602,455.62634,195.64572,343,248,4
247.28317,21.665741,453.936,194.99216,344,248,4
248.44397,23.533215,452.89774,192.2873,344,249,4
251.1213,23.335976,453.74887,189.83578,346,250,4
249.39395,26.820087,449.6453,192.6391,345,251,4
246.21239,26.054806,450.45502,193.95912,343,251,4
247.29195,24.934788,452.06607,193.55339,344,250,4
247.36388,27.736488,449.35724,195.84734,345,252,4
247.36508,24.661175,451.881,194.41742,344,250,4
247.6457,27.144855,450.59372,194.31163,344,252,4
248.0151,25.469955,451.39124,194.75809,345,251,4
247.78069,25.387602,451.52396,193.54301,344,251,4
248.45279,26.96936,451.0132,194.366,345,252,4
247.58105,26.122713,452.52182,194.39825,344,252,4
246.1435,24.996716,451.8117,195.76721,344,250,4
248.7455,25.124718,453.0176,192.49596,344,251,4
250.27438,25.460945,452.03394,190.29837,345,251,4
246.93561,25.610577,451.52304,194.6022,344,251,4
247.80266,24.833593,452.23892,193.77998,344,250,4
249.71967,28.405022,451.3475,192.06403,345,254,4
248.21411,26.387072,451.2435,193.48474,344,252,4
248.90443,24.815655,453.07883,191.83226,344,251,4
249.43448,24.755272,451.9687,191.10236,344,250,4
248.01416,27.3867,451.5335,192.4458,344,253,4
247.72595,25.48542,451.27173,193.70743,344,251,4
249.99515,28.256178,449.51895,189.486,344,253,4
246.51085,26.033234,451.13,195.26216,344,251,4
249.71097,28.578056,450.21738,190.62521,345,253,4
247.67255,27.13008,450.9517,192.28668,343,252,4
245.94574,28.671541,448.7808,193.5553,342,253,4
245.56732,25.850258,451.03027,193.95135,342,251,4
244.53537,26.602863,449.03214,196.25763,342,251,4
246.90096,26.120625,451.9178,192.94548,343,252,4
247.63748,27.877436,448.82617,191.88644,343,252,4
248.56233,23.227173,453.19803,190.01622,343,249,4
247.10571,23.52293,452.09903,191.05371,342,249,4
246.87059,23.923832,451.7331,193.00871,343,249,4
248.35721,22.32063,454.69397,190.71445,343,249,4
245.57745,20.305653,454.3196,195.5971,343,247,4
246.63583,20.697012,455.53162,193.26004,343,248,4
247.80911,23.33466,453.09872,191.7316,343,249,4
243.9967,19.263067,455.44946,196.0412,342,246,4
244.49815,20.74027,455.89206,195.64314,342,248,4
241.74255,18.685255,456.94702,197.76605,340,247,4
241.19453,18.526497,457.96136,199.23631,340,247,4
241.89923,19.9403,456.79962,198.637,341,248,4
238.43773,18.10162,457.423,202.11235,339,246,4
242.1186,21.116539,453.64417,200.13802,342,247,4
242.07776,20.488358,456.19495,198.08945,341,248,4
240.67589,22.339811,453.74942,198.3001,339,249,4
242.39423,19.750185,456.17276,197.20862,340,247,4
242.41956,20.680145,455.00394,197.18689,341,248,4
239.74341,18.20662,457.23853,198.66388,339,246,4
239.80777,18.581028,459.5254,199.0043,339,248,4
240.48953,20.186691,456.10217,199.82129,340,248,4
240.11908,18.91787,458.82294,200.23889,340,248,4
238.11745,19.581757,457.86365,203.17726,339,248,4
239.47995,19.324322,457.21265,201.07825,340,247,4
239.17162,20.797878,457.3939,200.709,339,249,4
237.88171,21.400194,456.43167,202.00644,338,249,4
238.33945,19.872421,456.9168,203.09885,339,248,4
238.06154,18.636147,458.92365,202.56035,339,248,4
237.50522,16.91906,461.6558,201.56674,338,247,4
239.53497,19.171185,458.69043,199.08807,339,248,4
237.01645,18.496113,460.72012,201.88461,337,248,4
234.4353,17.637619,460.93317,205.2439,337,248,4
237.66666,18.591099,460.1528,203.43167,339,248,4
238.44551,21.829533,456.84564,201.30089,339,250,4
240.31311,18.379412,458.58826,199.54315,340,247,4
243.08115,20.44889,457.66806,197.02103,341,249,4
244.8575,20.615473,457.08588,195.6027,342,249,4
245.73457,22.659286,454.315,193.66875,342,249,4
244.87598,25.029217,453.02216,196.56418,343,251,4
243.51721,21.67388,454.63623,197.24557,342,248,4
243.18762,19.93884,456.41183,197.33917,341,248,4
245.56747,19.149027,457.40366,195.77362,343,247,4
248.1625,20.683422,454.26007,193.2114,344,247,4
248.70094,21.324047,456.8365,193.06465,345,249,4
248.88904,23.357306,453.19376,191.96185,344,249,4
250.4277,21.948366,455.0418,191.29984,346,249,4
249.31268,20.80589,456.50168,190.19064,344,249,4
249.8859,22.650333,455.05966,191.01205,345,250,4
251.24841,24.096737,452.8501,189.72595,346,250,4
249.43999,22.567463,453.27362,191.90913,345,249,4
251.11606,26.636496,451.51102,190.52979,346,252,4
249.71759,23.990807,451.85938,191.61017,345,249,4
250.84923,23.376831,453.68863,191.20018,346,250,4
248.66478,24.458443,452.81448,192.85332,345,250,4
250.14021,24.67515,452.78247,191.42284,345,251,4
248.75304,23.671904,453.38635,191.70906,344,250,4
248.19827,25.110153,452.9176,193.96027,345,251,4
249.10855,25.178417,452.70923,192.91718,345,251,4
246.77081,24.622507,453.42947,194.10724,343,251,4
247.4488,23.911644,452.97488,195.37657,345,250,4
247.93301,22.873964,455.5341,193.40402,344,250,4
247.6828,22.558838,453.93442,194.56467,344,249,4
248.9078,23.36503,454.38995,193.13733,345,250,4
250.9502,22.42733,455.31458,188.65149,345,250,4
251.8039,23.228674,454.33038,190.89056,347,250,4
251.6159,21.641722,456.08395,188.46329,345,249,4
251.62056,21.518497,454.3674,186.92833,345,248,4
249.76471,22.052965,454.28287,190.28442,344,249,4
249.9802,23.541656,452.6521,190.97089,345,249,4
250.79582,19.895153,456.11304,190.64699,346,247,4
248.81573,21.692934,454.2334,192.901,345,248,4
250.36856,20.577206,455.5085,191.37048,346,248,4
249.04239,21.273724,455.09183,191.81287,344,248,4
251.42651,20.843954,454.57092,191.00372,346,248,4
250.63913,23.059772,452.85165,192.03848,346,249,4
249.93274,22.823795,453.3279,191.38821,345,249,4
250.11975,21.734991,454.42108,190.9972,345,248,4
250.76611,21.840477,453.9945,190.55869,346,248,4
249.23958,23.40786,451.89124,192.39372,345,249,4
249.96027,23.54383,450.69144,191.91357,345,248,4
250.95482,21.818832,454.3131,189.84712,345,248,4
250.84692,22.827,452.79868,191.32404,346,249,4
250.50333,22.57164,455.6828,190.1081,345,250,4
249.24742,23.266039,452.61273,192.53206,345,249,4
249.63339,22.489386,453.90753,192.26932,345,249,4
246.32968,23.006315,453.81494,195.08072,343,249,4
246.40012,22.065311,454.12546,193.76422,343,249,4
247.56653,24.986729,451.97275,193.48022,344,250,4
245.94937,21.742458,453.36295,195.32022,343,248,4
243.92007,22.106022,451.87955,197.16559,342,248,4
244.38715,21.175146,453.64594,197.06128,342,247,4
244.18738,23.06255,451.97534,195.19073,341,249,4
244.27539,19.786678,455.35147,194.22034,341,247,4
243.61478,19.444813,454.7394,195.3439,341,246,4
243.04166,17.590843,457.3817,196.32037,341,246,4
242.49216,18.869448,456.5153,196.16208,340,247,4
244.36531,20.489716,456.20706,193.88496,341,248,4
243.6066,21.457157,455.43967,194.10675,340,249,4
241.8866,22.131199,453.81125,197.06482,340,249,4
240.18176,19.208994,457.2364,197.5697,338,247,4
242.92589,21.37217,454.2332,195.8846,340,248,4
242.39287,19.9399,456.62668,196.98158,340,248,4
243.05106,16.73016,459.01794,196.12039,341,246,4
244.2968,17.13448,458.62085,194.22112,341,246,4
243.67123,18.689747,456.8764,194.94525,341,247,4
242.17262,17.61014,458.15054,195.22032,339,246,4
241.62834,18.85314,456.16852,196.92232,340,246,4
242.9739,18.187094,456.38666,195.7095,340,246,4
241.68866,18.948898,456.9124,197.40277,340,247,4
242.2274,16.73531,458.02026,197.58781,341,245,4
242.52716,17.330217,458.6033,196.7421,340,246,4
241.10216,19.715267,456.9216,197.44588,339,248,4
242.16068,19.087242,456.5239,196.97049,340,247,4
241.85397,18.976765,456.66504,197.10269,340,247,4
240.47128,20.165834,455.755,199.7255,340,248,4
240.09488,17.477661,457.22876,200.10016,340,246,4
240.47592,18.381542,456.22333,199.1423,340,246,4
236.58203,17.384806,457.69165,203.62036,338,246,4
238.2684,19.82606,455.37088,200.73932,338,247,4
237.00172,17.437263,457.12366,203.48961,338,245,4
